number,event_time,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built
16490,2024-12-12T02:54:13Z,2015,220000,2,1,8149,770,1,3,6,770,0,1948
19754,2024-12-12T02:54:13Z,2014,282000,4,2,2552,1785,2,3,8,1785,0,2009
4044,2024-12-12T02:54:13Z,2014,269900,3,1,22100,1420,1,5,7,1420,0,1957
13267,2024-12-12T02:54:13Z,2014,1800000,4,3,16953,4460,1,3,9,2550,1910,1962
10809,2024-12-12T02:54:13Z,2015,218500,3,1,9328,1390,1,4,7,1390,0,1987
8343,2024-12-12T02:54:13Z,2014,320000,2,2,1827,1550,2,3,8,1550,0,2008
6631,2024-12-12T02:54:13Z,2015,340000,3,2,28000,1720,1,4,7,1720,0,1958
3125,2024-12-12T02:54:13Z,2014,448000,2,1,5413,1110,1,3,6,890,220,1937
1156,2024-12-12T02:54:13Z,2014,350000,3,1,8580,1010,1,3,7,1010,0,1961
21234,2024-12-12T02:54:13Z,2014,775000,5,2,4284,2600,2,3,9,2600,0,2014
11992,2024-12-12T02:54:13Z,2014,738000,3,2,9112,2620,2,3,9,2620,0,1995
12663,2024-12-12T02:54:13Z,2014,261500,3,2,6992,1740,2,3,7,1740,0,1990
16334,2024-12-12T02:54:13Z,2014,745000,4,2,10860,3130,2,3,10,3130,0,1990
10992,2024-12-12T02:54:13Z,2014,554950,4,1,4816,1740,1,5,7,870,870,1942
18359,2024-12-12T02:54:13Z,2015,332500,4,1,8102,1670,1,3,6,1670,0,1944
21249,2024-12-12T02:54:13Z,2014,494000,3,2,4729,2310,2,3,8,2310,0,2011
14890,2024-12-12T02:54:13Z,2015,530000,3,3,211266,2450,1,3,8,2450,0,2004
3168,2024-12-12T02:54:13Z,2014,285000,4,2,5500,1760,1,3,7,780,980,1925
17555,2024-12-12T02:54:13Z,2014,545400,3,2,19200,2850,1,3,8,2340,510,2004
11199,2024-12-12T02:54:13Z,2015,336950,3,1,7680,2310,1,4,8,1410,900,1978
12725,2024-12-12T02:54:13Z,2014,340000,3,2,9798,2170,2,3,7,2170,0,1995
20427,2024-12-12T02:54:13Z,2015,262000,4,2,8685,2070,2,3,7,2070,0,2006
18201,2024-12-12T02:54:13Z,2015,608000,3,2,217800,2400,2,3,8,1590,810,1975
17636,2024-12-12T02:54:13Z,2015,418000,3,1,12075,1670,1,3,7,1370,300,1958
16206,2024-12-12T02:54:13Z,2014,750000,4,1,6250,2670,2,4,8,2020,650,1941
3657,2024-12-12T02:54:13Z,2014,715000,4,2,29163,2970,2,3,9,2970,0,1993
16344,2024-12-12T02:54:13Z,2014,486000,4,2,12047,3560,2,3,10,3560,0,1988
21362,2024-12-12T02:54:13Z,2014,405000,3,2,2314,1500,2,3,7,1500,0,2005
17570,2024-12-12T02:54:13Z,2014,840000,4,2,9847,3730,2,3,10,3730,0,1997
7819,2024-12-12T02:54:13Z,2015,250000,2,1,6370,850,1,3,6,850,0,1951
20712,2024-12-12T02:54:13Z,2015,600000,4,2,11225,3110,2,3,8,3110,0,2012
18206,2024-12-12T02:54:13Z,2014,1855000,5,3,9600,5570,2,5,9,3860,1710,1952
12551,2024-12-12T02:54:13Z,2014,90000,2,1,2640,790,1,3,7,790,0,1973
3546,2024-12-12T02:54:13Z,2014,436000,3,2,6710,2120,1,5,7,1420,700,1959
2248,2024-12-12T02:54:13Z,2015,990000,4,3,4940,3450,2,3,10,2570,880,2006
6505,2024-12-12T02:54:13Z,2014,250800,3,1,4000,1290,1,3,6,1170,120,1943
8253,2024-12-12T02:54:13Z,2014,267500,2,1,5150,960,1,5,6,960,0,1951
20088,2024-12-12T02:54:13Z,2015,389000,3,2,874,1350,3,3,8,1270,80,2006
1245,2024-12-12T02:54:13Z,2015,410500,4,2,5000,1980,2,3,8,1980,0,2008
1804,2024-12-12T02:54:13Z,2014,330000,5,2,3839,2600,2,3,7,2600,0,2005
8121,2024-12-12T02:54:13Z,2014,175000,2,1,7150,800,1,3,5,800,0,1933
21458,2024-12-12T02:54:13Z,2014,504600,5,3,5000,2360,1,3,7,1390,970,2008
8445,2024-12-12T02:54:13Z,2015,1247000,1,1,5070,1810,1,4,8,1230,580,1967
16869,2024-12-12T02:54:13Z,2014,813500,4,2,15520,2530,1,5,8,2220,310,1964
18041,2024-12-12T02:54:13Z,2014,625000,3,2,4000,1880,1,3,8,1280,600,1950
17046,2024-12-12T02:54:13Z,2014,450000,4,3,13140,1890,1,4,7,1270,620,1967
18676,2024-12-12T02:54:13Z,2014,455000,3,1,11371,1760,1,5,8,1760,0,1959
16345,2024-12-12T02:54:13Z,2014,670000,5,2,68519,2860,2,5,8,2860,0,1958
19323,2024-12-12T02:54:13Z,2014,2160000,3,3,6495,3080,2,3,11,2530,550,1996
6372,2024-12-12T02:54:13Z,2015,850000,5,4,4500,2980,1,3,7,2070,910,1921
11698,2024-12-12T02:54:13Z,2014,315000,2,1,7200,780,1,2,6,780,0,1935
14193,2024-12-12T02:54:13Z,2015,950000,4,2,5320,2770,2,3,9,2440,330,2013
13582,2024-12-12T02:54:13Z,2014,274000,3,1,7198,1440,1,3,7,990,450,1981
2123,2024-12-12T02:54:13Z,2014,725500,4,2,74495,2790,2,3,9,2790,0,1997
15830,2024-12-12T02:54:13Z,2014,540000,3,2,1021,1380,2,3,8,1160,220,2008
3521,2024-12-12T02:54:13Z,2014,802000,3,2,5001,2170,2,3,8,2170,0,2014
20092,2024-12-12T02:54:13Z,2014,1750000,4,4,7660,4650,2,3,11,3640,1010,2008
18012,2024-12-12T02:54:13Z,2014,640000,4,3,5763,2940,1,5,8,1640,1300,1955
2239,2024-12-12T02:54:13Z,2015,205000,4,2,8175,1450,1,4,7,1450,0,1967
5851,2024-12-12T02:54:13Z,2015,900000,4,3,217800,3810,2,3,9,3810,0,2003
15431,2024-12-12T02:54:13Z,2014,1000000,3,2,8900,2370,1,4,9,1670,700,1971
15559,2024-12-12T02:54:13Z,2014,320000,5,2,21441,3020,1,4,8,1510,1510,1978
13339,2024-12-12T02:54:13Z,2014,210000,3,1,8125,1040,1,3,7,1040,0,1956
7378,2024-12-12T02:54:13Z,2015,323000,3,1,7759,1590,2,4,7,1590,0,1912
7440,2024-12-12T02:54:13Z,2015,928950,4,3,6000,3280,2,3,9,3280,0,2014
8652,2024-12-12T02:54:13Z,2014,244900,3,1,9980,1360,1,4,7,1360,0,1966
11686,2024-12-12T02:54:13Z,2015,1545000,4,2,3000,2640,2,3,7,2080,560,1908
20412,2024-12-12T02:54:13Z,2014,565000,3,2,1058,1870,3,3,8,1380,490,2007
4889,2024-12-12T02:54:13Z,2015,325000,4,2,7620,2460,1,3,7,1230,1230,1969
20883,2024-12-12T02:54:13Z,2015,461000,3,1,1416,1270,3,3,8,1270,0,2007
21522,2024-12-12T02:54:13Z,2015,462500,6,3,4000,2390,2,3,7,2390,0,2014
179,2024-12-12T02:54:13Z,2015,330000,2,1,8220,1350,1,3,7,1060,290,1949
10350,2024-12-12T02:54:13Z,2014,565000,3,2,8040,2560,1,3,8,1510,1050,1958
21093,2024-12-12T02:54:13Z,2014,255500,3,2,5000,1770,2,3,7,1770,0,2009
21070,2024-12-12T02:54:13Z,2014,255000,3,1,1133,1260,2,3,7,810,450,2011
21459,2024-12-12T02:54:13Z,2014,400000,3,2,936,1495,3,3,8,1405,90,2006
10180,2024-12-12T02:54:13Z,2015,597000,4,2,41338,2370,2,3,8,2370,0,1995
5526,2024-12-12T02:54:13Z,2014,354000,3,1,12330,1260,1,3,7,1260,0,1968
20824,2024-12-12T02:54:13Z,2014,1600000,5,3,10125,3570,2,3,10,3570,0,2014
2140,2024-12-12T02:54:13Z,2014,1700000,5,2,15250,2500,2,5,8,2500,0,1942
7387,2024-12-12T02:54:13Z,2015,1775000,4,3,7071,3730,3,3,11,3730,0,1985
5153,2024-12-12T02:54:13Z,2014,395000,3,2,3757,2250,2,3,7,2250,0,2006
6378,2024-12-12T02:54:13Z,2014,555000,3,1,15500,1570,1,4,7,1570,0,1968
7168,2024-12-12T02:54:13Z,2015,710000,4,2,8000,2720,1,4,7,1360,1360,1955
4379,2024-12-12T02:54:13Z,2015,1050000,3,3,5093,3250,2,3,10,3250,0,2004
19643,2024-12-12T02:54:13Z,2014,650000,4,2,4500,3700,2,3,9,3700,0,2007
19461,2024-12-12T02:54:13Z,2015,550000,6,4,40164,4520,2,3,9,3580,940,1953
10024,2024-12-12T02:54:13Z,2014,455000,4,2,7000,1320,1,4,7,1320,0,1956
6991,2024-12-12T02:54:13Z,2014,708000,5,3,11778,3060,2,3,8,3060,0,2004
18665,2024-12-12T02:54:13Z,2014,395000,4,2,37026,1970,1,4,8,1970,0,1961
12895,2024-12-12T02:54:13Z,2014,645000,5,2,52476,3340,2,4,8,3340,0,1975
4979,2024-12-12T02:54:13Z,2015,599000,4,1,4280,1590,1,3,7,1590,0,1924
10619,2024-12-12T02:54:13Z,2014,799000,4,3,20107,3290,2,3,10,2220,1070,1990
11213,2024-12-12T02:54:13Z,2014,255000,3,1,8206,1580,1,3,7,1100,480,1962
13956,2024-12-12T02:54:13Z,2014,1160000,5,3,7019,4290,2,4,10,3590,700,1927
13470,2024-12-12T02:54:13Z,2014,1170000,3,2,12130,2890,2,4,10,2830,60,1987
10049,2024-12-12T02:54:13Z,2014,439000,4,2,9551,2690,2,3,9,2690,0,1992
5133,2024-12-12T02:54:13Z,2015,770000,4,3,6384,4270,2,3,9,3060,1210,2001
4019,2024-12-12T02:54:13Z,2014,346150,3,2,7200,2140,1,4,8,1480,660,1966
9773,2024-12-12T02:54:13Z,2015,355000,0,0,8049,2460,2,3,8,2460,0,1990
6151,2024-12-12T02:54:13Z,2014,407450,3,2,10860,1810,1,3,7,1810,0,1967
6829,2024-12-12T02:54:13Z,2015,332500,4,2,4720,2220,2,3,7,2220,0,1998
19349,2024-12-12T02:54:13Z,2015,708000,4,2,5600,3090,2,3,9,3090,0,2005
1577,2024-12-12T02:54:13Z,2015,235000,3,1,7473,1060,1,3,7,1060,0,1959
2325,2024-12-12T02:54:13Z,2015,270000,4,2,5220,1830,1,3,7,1830,0,1951
12524,2024-12-12T02:54:13Z,2014,282000,3,2,6000,1610,2,4,7,1610,0,1993
20803,2024-12-12T02:54:13Z,2014,536000,4,2,4831,2520,2,3,8,2520,0,2009
66,2024-12-12T02:54:13Z,2014,975000,4,2,11049,2720,2,3,10,2720,0,1989
6489,2024-12-12T02:54:13Z,2014,194900,2,1,6697,810,1,4,6,810,0,1923
12016,2024-12-12T02:54:13Z,2014,920000,4,2,10045,3470,2,3,10,3470,0,1993
16636,2024-12-12T02:54:13Z,2015,535000,5,2,6178,3190,2,3,8,3190,0,2003
524,2024-12-12T02:54:13Z,2014,275000,2,1,5000,940,1,3,6,940,0,1951
4660,2024-12-12T02:54:13Z,2015,886000,3,2,6000,2380,2,5,9,1650,730,1931
6800,2024-12-12T02:54:13Z,2014,645000,3,2,19900,2930,1,3,9,2930,0,1983
14643,2024-12-12T02:54:13Z,2014,592500,4,1,4400,2080,1,3,7,2080,0,1925
83,2024-12-12T02:54:13Z,2015,356000,3,1,8712,1680,1,3,8,1680,0,1964
12008,2024-12-12T02:54:13Z,2015,370000,2,1,2096,1280,2,3,7,1080,200,2007
15244,2024-12-12T02:54:13Z,2014,667500,3,2,3800,1880,1,5,7,1030,850,1927
11731,2024-12-12T02:54:13Z,2014,215000,3,1,9000,1180,1,4,7,1180,0,1970
8086,2024-12-12T02:54:13Z,2014,650000,2,1,4450,1900,1,5,7,1500,400,1916
20629,2024-12-12T02:54:13Z,2014,320000,3,3,1602,1530,2,3,8,1140,390,2013
2052,2024-12-12T02:54:13Z,2015,380000,4,1,9600,1720,1,4,8,1720,0,1969
4763,2024-12-12T02:54:13Z,2014,310000,3,1,9876,1050,1,3,7,1050,0,1953
10387,2024-12-12T02:54:13Z,2014,134000,3,1,8508,1270,1,4,6,650,620,1942
5629,2024-12-12T02:54:13Z,2014,350000,3,1,10225,1900,1,4,8,1220,680,1963
18507,2024-12-12T02:54:13Z,2015,545000,3,2,8069,1610,1,5,7,1090,520,1955
13664,2024-12-12T02:54:13Z,2015,655000,3,2,7916,2370,2,3,9,2370,0,1990
11666,2024-12-12T02:54:13Z,2014,650000,4,2,16532,1910,1,4,7,1420,490,1940
11866,2024-12-12T02:54:13Z,2014,220000,3,1,12519,1130,1,3,7,1130,0,1958
13299,2024-12-12T02:54:13Z,2015,700000,4,3,199253,3350,2,3,10,3350,0,2004
11710,2024-12-12T02:54:13Z,2014,219950,3,1,8404,1200,1,3,7,1200,0,1964
18136,2024-12-12T02:54:13Z,2014,550000,3,1,7200,2440,1,3,7,2440,0,1949
16776,2024-12-12T02:54:13Z,2014,560000,3,2,13374,1860,1,3,8,1860,0,1985
7728,2024-12-12T02:54:13Z,2014,402000,3,2,12205,1970,2,4,8,1970,0,1990
13836,2024-12-12T02:54:13Z,2014,690000,3,2,3240,2480,1,3,9,1890,590,1929
10424,2024-12-12T02:54:13Z,2015,109000,2,0,6900,580,1,3,5,580,0,1941
6442,2024-12-12T02:54:13Z,2014,278500,4,2,6206,1940,2,3,7,1940,0,1990
12242,2024-12-12T02:54:13Z,2014,267000,3,2,6477,1760,2,4,8,1760,0,1986
7831,2024-12-12T02:54:13Z,2014,540000,3,1,4160,1050,1,4,7,1050,0,1925
5601,2024-12-12T02:54:13Z,2015,255000,3,2,8775,1500,1,3,6,1390,110,1943
11930,2024-12-12T02:54:13Z,2014,543000,2,2,217800,2370,1,3,7,1600,770,1992
11912,2024-12-12T02:54:13Z,2014,419500,4,2,7200,2550,2,3,7,2550,0,2003
9304,2024-12-12T02:54:13Z,2015,224000,4,3,7609,2300,2,4,7,2300,0,1976
13640,2024-12-12T02:54:13Z,2015,252000,3,1,8184,1300,2,3,6,1300,0,1947
12571,2024-12-12T02:54:13Z,2014,515000,4,2,14810,2280,1,5,8,1500,780,1977
6443,2024-12-12T02:54:13Z,2015,517500,3,1,10625,1810,1,3,8,1370,440,1973
5090,2024-12-12T02:54:13Z,2014,355000,3,2,7000,1960,1,3,8,1600,360,1980
15319,2024-12-12T02:54:13Z,2014,605000,4,2,10786,2800,1,3,8,1420,1380,1970
1757,2024-12-12T02:54:13Z,2014,550000,4,3,4750,3540,2,3,10,3540,0,2003
8749,2024-12-12T02:54:13Z,2014,375000,3,3,6420,2760,2,3,9,2110,650,1991
5548,2024-12-12T02:54:13Z,2014,565000,4,2,8624,2230,1,4,8,1430,800,1969
20,2024-12-12T02:54:13Z,2014,385000,4,1,4980,1620,1,4,7,860,760,1947
90,2024-12-12T02:54:13Z,2014,243500,4,2,7403,1980,2,3,7,1980,0,1988
3574,2024-12-12T02:54:13Z,2015,230000,2,2,3608,1300,1,3,7,1300,0,2004
20855,2024-12-12T02:54:13Z,2014,329950,3,2,812,1300,2,3,8,880,420,2008
6123,2024-12-12T02:54:13Z,2015,603000,4,2,11310,2370,1,3,8,1550,820,1968
14302,2024-12-12T02:54:13Z,2014,223000,3,2,8440,1310,1,5,6,1310,0,1951
21551,2024-12-12T02:54:13Z,2014,1375000,5,4,13405,4350,2,3,11,4350,0,2014
8193,2024-12-12T02:54:13Z,2015,339950,3,1,12092,1330,1,4,6,720,610,1981
16119,2024-12-12T02:54:13Z,2014,393500,3,1,8156,1600,1,5,7,1600,0,1948
16586,2024-12-12T02:54:13Z,2014,412500,3,1,6300,1530,1,3,6,1530,0,1942
4808,2024-12-12T02:54:13Z,2014,567000,3,2,6093,2540,2,3,9,2540,0,1999
14031,2024-12-12T02:54:13Z,2014,210000,3,1,6612,920,1,3,6,920,0,1948
2699,2024-12-12T02:54:13Z,2014,250000,3,1,11111,2210,1,3,7,2210,0,1934
6436,2024-12-12T02:54:13Z,2015,625000,3,2,35000,2750,2,3,9,2750,0,1993
18871,2024-12-12T02:54:13Z,2014,280000,3,1,22652,1310,1,3,7,1310,0,1968
15170,2024-12-12T02:54:13Z,2014,509900,3,1,53578,1690,1,3,8,1690,0,1984
12163,2024-12-12T02:54:13Z,2014,310000,3,2,6752,2370,2,3,8,2370,0,1994
2837,2024-12-12T02:54:13Z,2014,490000,3,1,16510,1600,1,3,8,1600,0,1984
1632,2024-12-12T02:54:13Z,2014,520000,3,1,35722,2300,1,3,9,2300,0,1984
7964,2024-12-12T02:54:13Z,2014,620000,4,2,9185,2680,2,3,9,2680,0,1989
1786,2024-12-12T02:54:13Z,2015,901000,4,3,4080,1560,1,3,7,1560,0,1916
13812,2024-12-12T02:54:13Z,2014,325000,3,2,8337,2070,2,3,8,2070,0,1997
3254,2024-12-12T02:54:13Z,2015,575000,4,1,6200,2020,1,4,6,1010,1010,1948
3702,2024-12-12T02:54:13Z,2014,385000,4,1,8215,2080,2,4,7,2080,0,1948
15966,2024-12-12T02:54:13Z,2014,630000,4,2,9430,2807,2,3,8,2807,0,1996
15472,2024-12-12T02:54:13Z,2014,915000,3,2,7000,3390,1,4,8,1740,1650,1979
3337,2024-12-12T02:54:13Z,2014,299000,3,2,7062,2450,2,3,8,2450,0,1993
7723,2024-12-12T02:54:13Z,2015,499000,6,1,7500,2400,1,3,7,1400,1000,1975
11551,2024-12-12T02:54:13Z,2015,810000,4,2,10424,2920,1,5,8,1520,1400,1964
18089,2024-12-12T02:54:13Z,2014,343500,3,2,5194,1900,2,3,7,1900,0,2004
5398,2024-12-12T02:54:13Z,2014,760000,4,1,13300,2450,1,4,9,1630,820,1987
5228,2024-12-12T02:54:13Z,2015,835000,2,3,392475,3570,1,3,9,2370,1200,1998
18652,2024-12-12T02:54:13Z,2015,543000,2,1,4700,1070,1,5,7,1070,0,1910
2390,2024-12-12T02:54:13Z,2014,371000,3,2,8361,2150,2,3,8,2150,0,1991
10614,2024-12-12T02:54:13Z,2014,489950,3,2,7478,2400,2,3,9,2400,0,2002
19504,2024-12-12T02:54:13Z,2014,545000,5,2,17240,2730,1,5,7,1660,1070,1958
14946,2024-12-12T02:54:13Z,2014,396000,4,1,12409,1970,1,4,7,1220,750,1968
17726,2024-12-12T02:54:13Z,2014,455000,4,2,117378,3030,1,4,8,1680,1350,1959
12302,2024-12-12T02:54:13Z,2014,668750,4,2,6420,2340,1,3,8,1590,750,1964
6687,2024-12-12T02:54:13Z,2015,350000,3,2,8378,1860,2,3,7,1860,0,1995
752,2024-12-12T02:54:13Z,2014,447000,3,1,6001,1370,1,5,7,1230,140,1944
14362,2024-12-12T02:54:13Z,2015,800000,4,2,5000,3260,2,3,9,3260,0,2007
11990,2024-12-12T02:54:13Z,2014,566000,3,2,10140,1660,1,4,8,1370,290,1980
1563,2024-12-12T02:54:13Z,2014,607010,4,2,4000,2180,2,3,8,1700,480,2002
19839,2024-12-12T02:54:13Z,2015,472000,5,2,7412,2570,2,3,8,2570,0,2006
20476,2024-12-12T02:54:13Z,2014,375000,3,3,1227,1370,3,3,8,1370,0,2007
12291,2024-12-12T02:54:13Z,2014,368000,2,1,4680,1660,1,5,6,830,830,1908
1696,2024-12-12T02:54:13Z,2014,440000,5,1,36036,3690,1,3,9,1890,1800,1985
13259,2024-12-12T02:54:13Z,2014,430000,3,2,1469,1550,3,3,8,1550,0,2004
7275,2024-12-12T02:54:13Z,2015,485000,3,1,7250,1260,1,3,7,960,300,1940
21167,2024-12-12T02:54:13Z,2014,215000,3,2,6006,1322,2,3,7,1322,0,2009
10864,2024-12-12T02:54:13Z,2015,207000,3,1,10800,990,1,4,6,990,0,1959
18797,2024-12-12T02:54:13Z,2015,244950,4,2,19177,1790,1,4,7,1790,0,1966
13666,2024-12-12T02:54:13Z,2015,612000,5,2,7000,2300,1,3,8,1290,1010,1975
4130,2024-12-12T02:54:13Z,2014,750500,5,3,2440,2170,1,4,8,1450,720,1911
17365,2024-12-12T02:54:13Z,2014,826000,3,1,5000,1890,1,3,9,1890,0,1929
21448,2024-12-12T02:54:13Z,2014,326000,3,2,3462,1930,2,3,7,1930,0,2004
4303,2024-12-12T02:54:13Z,2014,330000,3,1,5775,1850,2,3,6,1740,110,1928
16146,2024-12-12T02:54:13Z,2015,437400,3,1,8925,2150,1,4,7,2150,0,1960
184,2024-12-12T02:54:13Z,2014,835000,4,2,13412,3130,2,3,9,2140,990,1993
9430,2024-12-12T02:54:13Z,2014,355000,4,1,11536,2230,1,4,7,1220,1010,1954
12822,2024-12-12T02:54:13Z,2015,343000,2,1,9920,1110,1,5,6,700,410,1942
15823,2024-12-12T02:54:13Z,2014,435000,3,2,16102,2530,2,3,9,2530,0,1989
10122,2024-12-12T02:54:13Z,2014,458000,5,2,23265,3090,1,3,8,2990,100,1957
12698,2024-12-12T02:54:13Z,2014,230000,3,1,9083,1190,1,3,7,1190,0,1955
6726,2024-12-12T02:54:13Z,2015,265000,4,1,8468,1580,2,4,7,1580,0,1971
13995,2024-12-12T02:54:13Z,2014,190000,2,2,1737,1100,2,3,8,1100,0,2006
5147,2024-12-12T02:54:13Z,2015,235000,3,1,7670,1050,1,5,7,1050,0,1955
14053,2024-12-12T02:54:13Z,2014,661000,3,2,4418,1820,2,4,8,1820,0,1994
18815,2024-12-12T02:54:13Z,2015,567500,4,1,5060,2190,1,3,7,1190,1000,1950
21301,2024-12-12T02:54:13Z,2014,612995,5,3,6919,3240,2,3,8,2760,480,2014
15050,2024-12-12T02:54:13Z,2014,628000,4,2,6010,2280,1,3,7,1140,1140,1900
8959,2024-12-12T02:54:13Z,2014,400000,5,2,9747,1930,1,4,7,1020,910,1962
18413,2024-12-12T02:54:13Z,2015,359000,4,2,11325,1820,1,3,8,1390,430,1976
13032,2024-12-12T02:54:13Z,2014,633100,4,2,33305,2470,2,3,9,2470,0,1993
9023,2024-12-12T02:54:13Z,2014,806000,4,2,206474,2500,1,3,10,2500,0,1997
3485,2024-12-12T02:54:13Z,2014,119900,2,1,3180,700,1,3,6,480,220,1951
11491,2024-12-12T02:54:13Z,2015,457500,3,1,7636,1210,1,4,7,1210,0,1952
6769,2024-12-12T02:54:13Z,2014,394000,5,3,4650,3620,2,3,8,2790,830,2004
15603,2024-12-12T02:54:13Z,2014,275000,3,2,6821,1870,2,3,7,1870,0,1989
12953,2024-12-12T02:54:13Z,2014,395000,4,1,8117,1910,1,3,7,1460,450,1975
1090,2024-12-12T02:54:13Z,2014,837700,5,2,12611,3010,2,3,10,3010,0,1994
13881,2024-12-12T02:54:13Z,2014,850000,3,2,2387,2650,2,3,8,1830,820,1920
1924,2024-12-12T02:54:13Z,2014,432000,3,1,51763,2410,1,4,8,1410,1000,1981
13665,2024-12-12T02:54:13Z,2015,449950,4,1,10150,1800,1,4,7,1800,0,1958
20928,2024-12-12T02:54:13Z,2014,287000,4,2,4082,2660,2,3,7,2660,0,2010
10748,2024-12-12T02:54:13Z,2014,265000,3,1,7650,1800,1,5,7,1800,0,1957
14809,2024-12-12T02:54:13Z,2014,622100,4,2,14290,2280,1,4,7,1510,770,1942
17224,2024-12-12T02:54:13Z,2014,315000,3,2,6837,2340,2,3,7,2340,0,1992
8018,2024-12-12T02:54:13Z,2015,342000,4,1,9023,1390,1,3,7,1390,0,1955
12930,2024-12-12T02:54:13Z,2014,317000,3,2,8228,1790,1,3,7,1390,400,1980
12696,2024-12-12T02:54:13Z,2014,1100000,4,3,7597,2210,1,4,9,1550,660,1977
4957,2024-12-12T02:54:13Z,2014,214100,2,2,2064,1150,2,3,7,1150,0,2004
3151,2024-12-12T02:54:13Z,2014,389000,3,2,4515,1720,2,3,7,1720,0,2005
13709,2024-12-12T02:54:13Z,2014,247200,3,1,10583,1910,1,4,7,1910,0,1922
1314,2024-12-12T02:54:13Z,2015,530000,4,2,4836,2950,2,3,7,2950,0,2006
4271,2024-12-12T02:54:13Z,2015,394900,3,1,13370,1430,1,3,7,1430,0,1962
10957,2024-12-12T02:54:13Z,2014,525000,3,2,35021,2340,1,3,9,2340,0,1986
5979,2024-12-12T02:54:13Z,2014,275000,3,1,9737,1900,1,4,7,1200,700,1968
2533,2024-12-12T02:54:13Z,2014,865000,4,3,9892,3690,2,3,10,3690,0,1998
13561,2024-12-12T02:54:13Z,2014,500000,3,1,4600,960,1,3,6,960,0,1944
15134,2024-12-12T02:54:13Z,2014,230000,6,1,36509,2140,1,4,8,2140,0,1903
10835,2024-12-12T02:54:13Z,2014,464000,5,2,8970,3400,1,4,8,1700,1700,1959
15404,2024-12-12T02:54:13Z,2014,813000,4,2,7508,3430,2,3,10,3430,0,1998
12736,2024-12-12T02:54:13Z,2015,325000,2,1,14823,620,1,3,6,620,0,1926
3202,2024-12-12T02:54:13Z,2014,255000,2,1,7980,810,1,1,6,810,0,1928
5737,2024-12-12T02:54:13Z,2015,325000,2,1,6236,1120,1,4,6,1120,0,1954
17825,2024-12-12T02:54:13Z,2015,425000,3,2,542322,1360,1,4,7,1140,220,1955
16338,2024-12-12T02:54:13Z,2014,540000,3,2,11656,1720,2,3,8,1720,0,1987
15742,2024-12-12T02:54:13Z,2014,295000,3,1,4000,1440,1,4,7,1050,390,1979
9779,2024-12-12T02:54:13Z,2014,505000,3,1,10695,1640,1,3,8,1640,0,1975
17328,2024-12-12T02:54:13Z,2015,2225000,3,3,16740,3450,1,4,9,1960,1490,1949
14621,2024-12-12T02:54:13Z,2014,350000,3,2,21876,1860,2,3,8,1860,0,1992
1175,2024-12-12T02:54:13Z,2014,505000,3,2,2500,1500,2,3,8,1500,0,2002
9854,2024-12-12T02:54:13Z,2014,235000,0,0,4800,1470,2,3,7,1470,0,1996
18007,2024-12-12T02:54:13Z,2014,458000,3,4,1569,1390,2,3,9,1150,240,2006
309,2024-12-12T02:54:13Z,2015,665000,4,2,10574,3320,2,5,8,2220,1100,1960
6367,2024-12-12T02:54:13Z,2014,320000,4,1,9520,1730,1,4,7,1730,0,1971
1173,2024-12-12T02:54:13Z,2015,359000,3,2,3850,1450,2,3,7,1450,0,2004
7986,2024-12-12T02:54:13Z,2015,1290000,4,2,7200,3430,2,3,9,3430,0,2014
4442,2024-12-12T02:54:13Z,2015,685000,4,2,6000,2770,2,3,8,2400,370,1993
14672,2024-12-12T02:54:13Z,2014,274000,3,1,8364,1400,1,4,7,1400,0,1958
13024,2024-12-12T02:54:13Z,2015,305000,3,2,6650,1740,1,3,7,1240,500,1978
8963,2024-12-12T02:54:13Z,2014,368000,3,1,10800,1710,1,4,7,1710,0,1958
15894,2024-12-12T02:54:13Z,2014,254950,2,1,8100,700,1,3,6,700,0,1949
19890,2024-12-12T02:54:13Z,2015,559950,5,2,6370,2990,2,3,8,2990,0,2014
7115,2024-12-12T02:54:13Z,2015,715000,4,2,12171,2927,2,3,10,2927,0,1998
4706,2024-12-12T02:54:13Z,2015,333000,3,1,5214,950,1,3,7,830,120,1944
3740,2024-12-12T02:54:13Z,2014,222000,2,2,3300,1360,2,3,6,1360,0,2004
3068,2024-12-12T02:54:13Z,2014,365000,4,2,6688,2540,2,3,9,2540,0,2002
21270,2024-12-12T02:54:13Z,2015,389950,3,2,920,1580,3,3,8,1580,0,2015
2619,2024-12-12T02:54:13Z,2014,290300,2,1,3874,860,1,4,6,860,0,1931
15345,2024-12-12T02:54:13Z,2014,275000,4,1,6177,1960,1,4,8,1960,0,1967
14246,2024-12-12T02:54:13Z,2014,545000,3,2,3366,1900,2,3,9,1900,0,1996
13929,2024-12-12T02:54:13Z,2014,409950,2,1,5125,1370,1,5,6,1370,0,1944
3525,2024-12-12T02:54:13Z,2015,277500,2,1,1236,1190,3,3,7,1190,0,2005
680,2024-12-12T02:54:13Z,2014,222000,3,2,7187,1440,1,4,7,970,470,1981
2337,2024-12-12T02:54:13Z,2015,358000,4,2,7308,1830,2,3,7,1830,0,2002
11117,2024-12-12T02:54:13Z,2014,465000,4,1,5350,1470,1,3,7,980,490,1955
