number,event_time,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built
18012,2024-12-12T02:54:13Z,2014,640000,4,3,2940,5763,1,5,8,1640,1300,1955
2239,2024-12-12T02:54:13Z,2015,205000,4,2,1450,8175,1,4,7,1450,0,1967
5851,2024-12-12T02:54:13Z,2015,900000,4,3,3810,217800,2,3,9,3810,0,2003
15431,2024-12-12T02:54:13Z,2014,1000000,3,2,2370,8900,1,4,9,1670,700,1971
15559,2024-12-12T02:54:13Z,2014,320000,5,2,3020,21441,1,4,8,1510,1510,1978
13339,2024-12-12T02:54:13Z,2014,210000,3,1,1040,8125,1,3,7,1040,0,1956
7378,2024-12-12T02:54:13Z,2015,323000,3,1,1590,7759,2,4,7,1590,0,1912
7440,2024-12-12T02:54:13Z,2015,928950,4,3,3280,6000,2,3,9,3280,0,2014
8652,2024-12-12T02:54:13Z,2014,244900,3,1,1360,9980,1,4,7,1360,0,1966
11686,2024-12-12T02:54:13Z,2015,1545000,4,2,2640,3000,2,3,7,2080,560,1908
20412,2024-12-12T02:54:13Z,2014,565000,3,2,1870,1058,3,3,8,1380,490,2007
4889,2024-12-12T02:54:13Z,2015,325000,4,2,2460,7620,1,3,7,1230,1230,1969
20883,2024-12-12T02:54:13Z,2015,461000,3,1,1270,1416,3,3,8,1270,0,2007
21522,2024-12-12T02:54:13Z,2015,462500,6,3,2390,4000,2,3,7,2390,0,2014
179,2024-12-12T02:54:13Z,2015,330000,2,1,1350,8220,1,3,7,1060,290,1949
10350,2024-12-12T02:54:13Z,2014,565000,3,2,2560,8040,1,3,8,1510,1050,1958
21093,2024-12-12T02:54:13Z,2014,255500,3,2,1770,5000,2,3,7,1770,0,2009
21070,2024-12-12T02:54:13Z,2014,255000,3,1,1260,1133,2,3,7,810,450,2011
21459,2024-12-12T02:54:13Z,2014,400000,3,2,1495,936,3,3,8,1405,90,2006
10180,2024-12-12T02:54:13Z,2015,597000,4,2,2370,41338,2,3,8,2370,0,1995
5526,2024-12-12T02:54:13Z,2014,354000,3,1,1260,12330,1,3,7,1260,0,1968
20824,2024-12-12T02:54:13Z,2014,1600000,5,3,3570,10125,2,3,10,3570,0,2014
2140,2024-12-12T02:54:13Z,2014,1700000,5,2,2500,15250,2,5,8,2500,0,1942
7387,2024-12-12T02:54:13Z,2015,1775000,4,3,3730,7071,3,3,11,3730,0,1985
5153,2024-12-12T02:54:13Z,2014,395000,3,2,2250,3757,2,3,7,2250,0,2006
6378,2024-12-12T02:54:13Z,2014,555000,3,1,1570,15500,1,4,7,1570,0,1968
7168,2024-12-12T02:54:13Z,2015,710000,4,2,2720,8000,1,4,7,1360,1360,1955
4379,2024-12-12T02:54:13Z,2015,1050000,3,3,3250,5093,2,3,10,3250,0,2004
19643,2024-12-12T02:54:13Z,2014,650000,4,2,3700,4500,2,3,9,3700,0,2007
19461,2024-12-12T02:54:13Z,2015,550000,6,4,4520,40164,2,3,9,3580,940,1953
10024,2024-12-12T02:54:13Z,2014,455000,4,2,1320,7000,1,4,7,1320,0,1956
6991,2024-12-12T02:54:13Z,2014,708000,5,3,3060,11778,2,3,8,3060,0,2004
18665,2024-12-12T02:54:13Z,2014,395000,4,2,1970,37026,1,4,8,1970,0,1961
12895,2024-12-12T02:54:13Z,2014,645000,5,2,3340,52476,2,4,8,3340,0,1975
4979,2024-12-12T02:54:13Z,2015,599000,4,1,1590,4280,1,3,7,1590,0,1924
10619,2024-12-12T02:54:13Z,2014,799000,4,3,3290,20107,2,3,10,2220,1070,1990
11213,2024-12-12T02:54:13Z,2014,255000,3,1,1580,8206,1,3,7,1100,480,1962
13956,2024-12-12T02:54:13Z,2014,1160000,5,3,4290,7019,2,4,10,3590,700,1927
13470,2024-12-12T02:54:13Z,2014,1170000,3,2,2890,12130,2,4,10,2830,60,1987
10049,2024-12-12T02:54:13Z,2014,439000,4,2,2690,9551,2,3,9,2690,0,1992
5133,2024-12-12T02:54:13Z,2015,770000,4,3,4270,6384,2,3,9,3060,1210,2001
4019,2024-12-12T02:54:13Z,2014,346150,3,2,2140,7200,1,4,8,1480,660,1966
9773,2024-12-12T02:54:13Z,2015,355000,0,0,2460,8049,2,3,8,2460,0,1990
6151,2024-12-12T02:54:13Z,2014,407450,3,2,1810,10860,1,3,7,1810,0,1967
6829,2024-12-12T02:54:13Z,2015,332500,4,2,2220,4720,2,3,7,2220,0,1998
19349,2024-12-12T02:54:13Z,2015,708000,4,2,3090,5600,2,3,9,3090,0,2005
1577,2024-12-12T02:54:13Z,2015,235000,3,1,1060,7473,1,3,7,1060,0,1959
2325,2024-12-12T02:54:13Z,2015,270000,4,2,1830,5220,1,3,7,1830,0,1951
12524,2024-12-12T02:54:13Z,2014,282000,3,2,1610,6000,2,4,7,1610,0,1993
20803,2024-12-12T02:54:13Z,2014,536000,4,2,2520,4831,2,3,8,2520,0,2009
66,2024-12-12T02:54:13Z,2014,975000,4,2,2720,11049,2,3,10,2720,0,1989
6489,2024-12-12T02:54:13Z,2014,194900,2,1,810,6697,1,4,6,810,0,1923
12016,2024-12-12T02:54:13Z,2014,920000,4,2,3470,10045,2,3,10,3470,0,1993
16636,2024-12-12T02:54:13Z,2015,535000,5,2,3190,6178,2,3,8,3190,0,2003
524,2024-12-12T02:54:13Z,2014,275000,2,1,940,5000,1,3,6,940,0,1951
4660,2024-12-12T02:54:13Z,2015,886000,3,2,2380,6000,2,5,9,1650,730,1931
6800,2024-12-12T02:54:13Z,2014,645000,3,2,2930,19900,1,3,9,2930,0,1983
14643,2024-12-12T02:54:13Z,2014,592500,4,1,2080,4400,1,3,7,2080,0,1925
83,2024-12-12T02:54:13Z,2015,356000,3,1,1680,8712,1,3,8,1680,0,1964
12008,2024-12-12T02:54:13Z,2015,370000,2,1,1280,2096,2,3,7,1080,200,2007
15244,2024-12-12T02:54:13Z,2014,667500,3,2,1880,3800,1,5,7,1030,850,1927
11731,2024-12-12T02:54:13Z,2014,215000,3,1,1180,9000,1,4,7,1180,0,1970
8086,2024-12-12T02:54:13Z,2014,650000,2,1,1900,4450,1,5,7,1500,400,1916
20629,2024-12-12T02:54:13Z,2014,320000,3,3,1530,1602,2,3,8,1140,390,2013
2052,2024-12-12T02:54:13Z,2015,380000,4,1,1720,9600,1,4,8,1720,0,1969
4763,2024-12-12T02:54:13Z,2014,310000,3,1,1050,9876,1,3,7,1050,0,1953
10387,2024-12-12T02:54:13Z,2014,134000,3,1,1270,8508,1,4,6,650,620,1942
5629,2024-12-12T02:54:13Z,2014,350000,3,1,1900,10225,1,4,8,1220,680,1963
18507,2024-12-12T02:54:13Z,2015,545000,3,2,1610,8069,1,5,7,1090,520,1955
13664,2024-12-12T02:54:13Z,2015,655000,3,2,2370,7916,2,3,9,2370,0,1990
11666,2024-12-12T02:54:13Z,2014,650000,4,2,1910,16532,1,4,7,1420,490,1940
11866,2024-12-12T02:54:13Z,2014,220000,3,1,1130,12519,1,3,7,1130,0,1958
13299,2024-12-12T02:54:13Z,2015,700000,4,3,3350,199253,2,3,10,3350,0,2004
11710,2024-12-12T02:54:13Z,2014,219950,3,1,1200,8404,1,3,7,1200,0,1964
18136,2024-12-12T02:54:13Z,2014,550000,3,1,2440,7200,1,3,7,2440,0,1949
16776,2024-12-12T02:54:13Z,2014,560000,3,2,1860,13374,1,3,8,1860,0,1985
7728,2024-12-12T02:54:13Z,2014,402000,3,2,1970,12205,2,4,8,1970,0,1990
13836,2024-12-12T02:54:13Z,2014,690000,3,2,2480,3240,1,3,9,1890,590,1929
10424,2024-12-12T02:54:13Z,2015,109000,2,0,580,6900,1,3,5,580,0,1941
6442,2024-12-12T02:54:13Z,2014,278500,4,2,1940,6206,2,3,7,1940,0,1990
12242,2024-12-12T02:54:13Z,2014,267000,3,2,1760,6477,2,4,8,1760,0,1986
7831,2024-12-12T02:54:13Z,2014,540000,3,1,1050,4160,1,4,7,1050,0,1925
5601,2024-12-12T02:54:13Z,2015,255000,3,2,1500,8775,1,3,6,1390,110,1943
11930,2024-12-12T02:54:13Z,2014,543000,2,2,2370,217800,1,3,7,1600,770,1992
11912,2024-12-12T02:54:13Z,2014,419500,4,2,2550,7200,2,3,7,2550,0,2003
9304,2024-12-12T02:54:13Z,2015,224000,4,3,2300,7609,2,4,7,2300,0,1976
13640,2024-12-12T02:54:13Z,2015,252000,3,1,1300,8184,2,3,6,1300,0,1947
12571,2024-12-12T02:54:13Z,2014,515000,4,2,2280,14810,1,5,8,1500,780,1977
6443,2024-12-12T02:54:13Z,2015,517500,3,1,1810,10625,1,3,8,1370,440,1973
5090,2024-12-12T02:54:13Z,2014,355000,3,2,1960,7000,1,3,8,1600,360,1980
15319,2024-12-12T02:54:13Z,2014,605000,4,2,2800,10786,1,3,8,1420,1380,1970
1757,2024-12-12T02:54:13Z,2014,550000,4,3,3540,4750,2,3,10,3540,0,2003
8749,2024-12-12T02:54:13Z,2014,375000,3,3,2760,6420,2,3,9,2110,650,1991
5548,2024-12-12T02:54:13Z,2014,565000,4,2,2230,8624,1,4,8,1430,800,1969
20,2024-12-12T02:54:13Z,2014,385000,4,1,1620,4980,1,4,7,860,760,1947
90,2024-12-12T02:54:13Z,2014,243500,4,2,1980,7403,2,3,7,1980,0,1988
3574,2024-12-12T02:54:13Z,2015,230000,2,2,1300,3608,1,3,7,1300,0,2004
20855,2024-12-12T02:54:13Z,2014,329950,3,2,1300,812,2,3,8,880,420,2008
6123,2024-12-12T02:54:13Z,2015,603000,4,2,2370,11310,1,3,8,1550,820,1968
14302,2024-12-12T02:54:13Z,2014,223000,3,2,1310,8440,1,5,6,1310,0,1951
21551,2024-12-12T02:54:13Z,2014,1375000,5,4,4350,13405,2,3,11,4350,0,2014
8193,2024-12-12T02:54:13Z,2015,339950,3,1,1330,12092,1,4,6,720,610,1981
16119,2024-12-12T02:54:13Z,2014,393500,3,1,1600,8156,1,5,7,1600,0,1948
16586,2024-12-12T02:54:13Z,2014,412500,3,1,1530,6300,1,3,6,1530,0,1942
4808,2024-12-12T02:54:13Z,2014,567000,3,2,2540,6093,2,3,9,2540,0,1999
14031,2024-12-12T02:54:13Z,2014,210000,3,1,920,6612,1,3,6,920,0,1948
2699,2024-12-12T02:54:13Z,2014,250000,3,1,2210,11111,1,3,7,2210,0,1934
6436,2024-12-12T02:54:13Z,2015,625000,3,2,2750,35000,2,3,9,2750,0,1993
18871,2024-12-12T02:54:13Z,2014,280000,3,1,1310,22652,1,3,7,1310,0,1968
15170,2024-12-12T02:54:13Z,2014,509900,3,1,1690,53578,1,3,8,1690,0,1984
12163,2024-12-12T02:54:13Z,2014,310000,3,2,2370,6752,2,3,8,2370,0,1994
2837,2024-12-12T02:54:13Z,2014,490000,3,1,1600,16510,1,3,8,1600,0,1984
1632,2024-12-12T02:54:13Z,2014,520000,3,1,2300,35722,1,3,9,2300,0,1984
7964,2024-12-12T02:54:13Z,2014,620000,4,2,2680,9185,2,3,9,2680,0,1989
1786,2024-12-12T02:54:13Z,2015,901000,4,3,1560,4080,1,3,7,1560,0,1916
13812,2024-12-12T02:54:13Z,2014,325000,3,2,2070,8337,2,3,8,2070,0,1997
3254,2024-12-12T02:54:13Z,2015,575000,4,1,2020,6200,1,4,6,1010,1010,1948
3702,2024-12-12T02:54:13Z,2014,385000,4,1,2080,8215,2,4,7,2080,0,1948
15966,2024-12-12T02:54:13Z,2014,630000,4,2,2807,9430,2,3,8,2807,0,1996
15472,2024-12-12T02:54:13Z,2014,915000,3,2,3390,7000,1,4,8,1740,1650,1979
3337,2024-12-12T02:54:13Z,2014,299000,3,2,2450,7062,2,3,8,2450,0,1993
7723,2024-12-12T02:54:13Z,2015,499000,6,1,2400,7500,1,3,7,1400,1000,1975
11551,2024-12-12T02:54:13Z,2015,810000,4,2,2920,10424,1,5,8,1520,1400,1964
18089,2024-12-12T02:54:13Z,2014,343500,3,2,1900,5194,2,3,7,1900,0,2004
5398,2024-12-12T02:54:13Z,2014,760000,4,1,2450,13300,1,4,9,1630,820,1987
5228,2024-12-12T02:54:13Z,2015,835000,2,3,3570,392475,1,3,9,2370,1200,1998
18652,2024-12-12T02:54:13Z,2015,543000,2,1,1070,4700,1,5,7,1070,0,1910
2390,2024-12-12T02:54:13Z,2014,371000,3,2,2150,8361,2,3,8,2150,0,1991
10614,2024-12-12T02:54:13Z,2014,489950,3,2,2400,7478,2,3,9,2400,0,2002
19504,2024-12-12T02:54:13Z,2014,545000,5,2,2730,17240,1,5,7,1660,1070,1958
14946,2024-12-12T02:54:13Z,2014,396000,4,1,1970,12409,1,4,7,1220,750,1968
17726,2024-12-12T02:54:13Z,2014,455000,4,2,3030,117378,1,4,8,1680,1350,1959
12302,2024-12-12T02:54:13Z,2014,668750,4,2,2340,6420,1,3,8,1590,750,1964
6687,2024-12-12T02:54:13Z,2015,350000,3,2,1860,8378,2,3,7,1860,0,1995
752,2024-12-12T02:54:13Z,2014,447000,3,1,1370,6001,1,5,7,1230,140,1944
14362,2024-12-12T02:54:13Z,2015,800000,4,2,3260,5000,2,3,9,3260,0,2007
11990,2024-12-12T02:54:13Z,2014,566000,3,2,1660,10140,1,4,8,1370,290,1980
1563,2024-12-12T02:54:13Z,2014,607010,4,2,2180,4000,2,3,8,1700,480,2002
19839,2024-12-12T02:54:13Z,2015,472000,5,2,2570,7412,2,3,8,2570,0,2006
20476,2024-12-12T02:54:13Z,2014,375000,3,3,1370,1227,3,3,8,1370,0,2007
12291,2024-12-12T02:54:13Z,2014,368000,2,1,1660,4680,1,5,6,830,830,1908
1696,2024-12-12T02:54:13Z,2014,440000,5,1,3690,36036,1,3,9,1890,1800,1985
13259,2024-12-12T02:54:13Z,2014,430000,3,2,1550,1469,3,3,8,1550,0,2004
7275,2024-12-12T02:54:13Z,2015,485000,3,1,1260,7250,1,3,7,960,300,1940
21167,2024-12-12T02:54:13Z,2014,215000,3,2,1322,6006,2,3,7,1322,0,2009
10864,2024-12-12T02:54:13Z,2015,207000,3,1,990,10800,1,4,6,990,0,1959
18797,2024-12-12T02:54:13Z,2015,244950,4,2,1790,19177,1,4,7,1790,0,1966
13666,2024-12-12T02:54:13Z,2015,612000,5,2,2300,7000,1,3,8,1290,1010,1975
4130,2024-12-12T02:54:13Z,2014,750500,5,3,2170,2440,1,4,8,1450,720,1911
17365,2024-12-12T02:54:13Z,2014,826000,3,1,1890,5000,1,3,9,1890,0,1929
21448,2024-12-12T02:54:13Z,2014,326000,3,2,1930,3462,2,3,7,1930,0,2004
4303,2024-12-12T02:54:13Z,2014,330000,3,1,1850,5775,2,3,6,1740,110,1928
16146,2024-12-12T02:54:13Z,2015,437400,3,1,2150,8925,1,4,7,2150,0,1960
184,2024-12-12T02:54:13Z,2014,835000,4,2,3130,13412,2,3,9,2140,990,1993
9430,2024-12-12T02:54:13Z,2014,355000,4,1,2230,11536,1,4,7,1220,1010,1954
12822,2024-12-12T02:54:13Z,2015,343000,2,1,1110,9920,1,5,6,700,410,1942
15823,2024-12-12T02:54:13Z,2014,435000,3,2,2530,16102,2,3,9,2530,0,1989
10122,2024-12-12T02:54:13Z,2014,458000,5,2,3090,23265,1,3,8,2990,100,1957
12698,2024-12-12T02:54:13Z,2014,230000,3,1,1190,9083,1,3,7,1190,0,1955
6726,2024-12-12T02:54:13Z,2015,265000,4,1,1580,8468,2,4,7,1580,0,1971
13995,2024-12-12T02:54:13Z,2014,190000,2,2,1100,1737,2,3,8,1100,0,2006
5147,2024-12-12T02:54:13Z,2015,235000,3,1,1050,7670,1,5,7,1050,0,1955
14053,2024-12-12T02:54:13Z,2014,661000,3,2,1820,4418,2,4,8,1820,0,1994
18815,2024-12-12T02:54:13Z,2015,567500,4,1,2190,5060,1,3,7,1190,1000,1950
21301,2024-12-12T02:54:13Z,2014,612995,5,3,3240,6919,2,3,8,2760,480,2014
15050,2024-12-12T02:54:13Z,2014,628000,4,2,2280,6010,1,3,7,1140,1140,1900
8959,2024-12-12T02:54:13Z,2014,400000,5,2,1930,9747,1,4,7,1020,910,1962
18413,2024-12-12T02:54:13Z,2015,359000,4,2,1820,11325,1,3,8,1390,430,1976
13032,2024-12-12T02:54:13Z,2014,633100,4,2,2470,33305,2,3,9,2470,0,1993
9023,2024-12-12T02:54:13Z,2014,806000,4,2,2500,206474,1,3,10,2500,0,1997
3485,2024-12-12T02:54:13Z,2014,119900,2,1,700,3180,1,3,6,480,220,1951
11491,2024-12-12T02:54:13Z,2015,457500,3,1,1210,7636,1,4,7,1210,0,1952
6769,2024-12-12T02:54:13Z,2014,394000,5,3,3620,4650,2,3,8,2790,830,2004
15603,2024-12-12T02:54:13Z,2014,275000,3,2,1870,6821,2,3,7,1870,0,1989
12953,2024-12-12T02:54:13Z,2014,395000,4,1,1910,8117,1,3,7,1460,450,1975
1090,2024-12-12T02:54:13Z,2014,837700,5,2,3010,12611,2,3,10,3010,0,1994
13881,2024-12-12T02:54:13Z,2014,850000,3,2,2650,2387,2,3,8,1830,820,1920
1924,2024-12-12T02:54:13Z,2014,432000,3,1,2410,51763,1,4,8,1410,1000,1981
13665,2024-12-12T02:54:13Z,2015,449950,4,1,1800,10150,1,4,7,1800,0,1958
20928,2024-12-12T02:54:13Z,2014,287000,4,2,2660,4082,2,3,7,2660,0,2010
10748,2024-12-12T02:54:13Z,2014,265000,3,1,1800,7650,1,5,7,1800,0,1957
14809,2024-12-12T02:54:13Z,2014,622100,4,2,2280,14290,1,4,7,1510,770,1942
17224,2024-12-12T02:54:13Z,2014,315000,3,2,2340,6837,2,3,7,2340,0,1992
8018,2024-12-12T02:54:13Z,2015,342000,4,1,1390,9023,1,3,7,1390,0,1955
12930,2024-12-12T02:54:13Z,2014,317000,3,2,1790,8228,1,3,7,1390,400,1980
12696,2024-12-12T02:54:13Z,2014,1100000,4,3,2210,7597,1,4,9,1550,660,1977
4957,2024-12-12T02:54:13Z,2014,214100,2,2,1150,2064,2,3,7,1150,0,2004
3151,2024-12-12T02:54:13Z,2014,389000,3,2,1720,4515,2,3,7,1720,0,2005
13709,2024-12-12T02:54:13Z,2014,247200,3,1,1910,10583,1,4,7,1910,0,1922
1314,2024-12-12T02:54:13Z,2015,530000,4,2,2950,4836,2,3,7,2950,0,2006
4271,2024-12-12T02:54:13Z,2015,394900,3,1,1430,13370,1,3,7,1430,0,1962
10957,2024-12-12T02:54:13Z,2014,525000,3,2,2340,35021,1,3,9,2340,0,1986
5979,2024-12-12T02:54:13Z,2014,275000,3,1,1900,9737,1,4,7,1200,700,1968
2533,2024-12-12T02:54:13Z,2014,865000,4,3,3690,9892,2,3,10,3690,0,1998
13561,2024-12-12T02:54:13Z,2014,500000,3,1,960,4600,1,3,6,960,0,1944
15134,2024-12-12T02:54:13Z,2014,230000,6,1,2140,36509,1,4,8,2140,0,1903
10835,2024-12-12T02:54:13Z,2014,464000,5,2,3400,8970,1,4,8,1700,1700,1959
15404,2024-12-12T02:54:13Z,2014,813000,4,2,3430,7508,2,3,10,3430,0,1998
12736,2024-12-12T02:54:13Z,2015,325000,2,1,620,14823,1,3,6,620,0,1926
3202,2024-12-12T02:54:13Z,2014,255000,2,1,810,7980,1,1,6,810,0,1928
5737,2024-12-12T02:54:13Z,2015,325000,2,1,1120,6236,1,4,6,1120,0,1954
17825,2024-12-12T02:54:13Z,2015,425000,3,2,1360,542322,1,4,7,1140,220,1955
16338,2024-12-12T02:54:13Z,2014,540000,3,2,1720,11656,2,3,8,1720,0,1987
15742,2024-12-12T02:54:13Z,2014,295000,3,1,1440,4000,1,4,7,1050,390,1979
9779,2024-12-12T02:54:13Z,2014,505000,3,1,1640,10695,1,3,8,1640,0,1975
17328,2024-12-12T02:54:13Z,2015,2225000,3,3,3450,16740,1,4,9,1960,1490,1949
14621,2024-12-12T02:54:13Z,2014,350000,3,2,1860,21876,2,3,8,1860,0,1992
1175,2024-12-12T02:54:13Z,2014,505000,3,2,1500,2500,2,3,8,1500,0,2002
9854,2024-12-12T02:54:13Z,2014,235000,0,0,1470,4800,2,3,7,1470,0,1996
18007,2024-12-12T02:54:13Z,2014,458000,3,4,1390,1569,2,3,9,1150,240,2006
309,2024-12-12T02:54:13Z,2015,665000,4,2,3320,10574,2,5,8,2220,1100,1960
6367,2024-12-12T02:54:13Z,2014,320000,4,1,1730,9520,1,4,7,1730,0,1971
1173,2024-12-12T02:54:13Z,2015,359000,3,2,1450,3850,2,3,7,1450,0,2004
7986,2024-12-12T02:54:13Z,2015,1290000,4,2,3430,7200,2,3,9,3430,0,2014
4442,2024-12-12T02:54:13Z,2015,685000,4,2,2770,6000,2,3,8,2400,370,1993
14672,2024-12-12T02:54:13Z,2014,274000,3,1,1400,8364,1,4,7,1400,0,1958
13024,2024-12-12T02:54:13Z,2015,305000,3,2,1740,6650,1,3,7,1240,500,1978
8963,2024-12-12T02:54:13Z,2014,368000,3,1,1710,10800,1,4,7,1710,0,1958
15894,2024-12-12T02:54:13Z,2014,254950,2,1,700,8100,1,3,6,700,0,1949
19890,2024-12-12T02:54:13Z,2015,559950,5,2,2990,6370,2,3,8,2990,0,2014
7115,2024-12-12T02:54:13Z,2015,715000,4,2,2927,12171,2,3,10,2927,0,1998
4706,2024-12-12T02:54:13Z,2015,333000,3,1,950,5214,1,3,7,830,120,1944
3740,2024-12-12T02:54:13Z,2014,222000,2,2,1360,3300,2,3,6,1360,0,2004
3068,2024-12-12T02:54:13Z,2014,365000,4,2,2540,6688,2,3,9,2540,0,2002
21270,2024-12-12T02:54:13Z,2015,389950,3,2,1580,920,3,3,8,1580,0,2015
2619,2024-12-12T02:54:13Z,2014,290300,2,1,860,3874,1,4,6,860,0,1931
15345,2024-12-12T02:54:13Z,2014,275000,4,1,1960,6177,1,4,8,1960,0,1967
14246,2024-12-12T02:54:13Z,2014,545000,3,2,1900,3366,2,3,9,1900,0,1996
13929,2024-12-12T02:54:13Z,2014,409950,2,1,1370,5125,1,5,6,1370,0,1944
3525,2024-12-12T02:54:13Z,2015,277500,2,1,1190,1236,3,3,7,1190,0,2005
680,2024-12-12T02:54:13Z,2014,222000,3,2,1440,7187,1,4,7,970,470,1981
2337,2024-12-12T02:54:13Z,2015,358000,4,2,1830,7308,2,3,7,1830,0,2002
11117,2024-12-12T02:54:13Z,2014,465000,4,1,1470,5350,1,3,7,980,490,1955
14339,2024-12-12T02:54:13Z,2014,490000,3,2,2230,5348,2,3,8,2230,0,2000
19204,2024-12-12T02:54:13Z,2015,325000,4,1,1670,9500,1,3,7,1670,0,1976
12320,2024-12-12T02:54:13Z,2014,290000,3,1,960,9000,1,4,7,960,0,1955
13692,2024-12-12T02:54:13Z,2014,157000,3,1,1170,11530,1,3,7,1170,0,1960
17936,2024-12-12T02:54:13Z,2014,390000,4,2,2560,43560,2,3,8,2560,0,1989
7033,2024-12-12T02:54:13Z,2014,365000,3,2,2200,9696,2,3,8,2200,0,1987
4286,2024-12-12T02:54:13Z,2015,300000,3,2,1910,15508,1,3,8,1210,700,1984
21558,2024-12-12T02:54:13Z,2014,747450,3,2,2110,1339,2,3,8,1410,700,2014
18636,2024-12-12T02:54:13Z,2014,683000,4,2,2620,10489,2,3,9,2620,0,1990
13954,2024-12-12T02:54:13Z,2015,733000,6,2,2730,5000,1,3,8,1780,950,1962
11931,2024-12-12T02:54:13Z,2015,271920,3,2,1410,10248,1,3,7,1410,0,1985
9069,2024-12-12T02:54:13Z,2014,565000,5,2,2130,4360,1,3,8,1240,890,1959
6035,2024-12-12T02:54:13Z,2014,419000,3,2,3310,21096,2,3,9,3310,0,2004
18968,2024-12-12T02:54:13Z,2014,1161000,4,2,2960,26742,1,3,8,1480,1480,1949
8979,2024-12-12T02:54:13Z,2014,540000,2,2,1640,3021,1,3,7,840,800,1959
13578,2024-12-12T02:54:13Z,2014,304400,4,2,2140,8100,2,4,7,2140,0,1990
19075,2024-12-12T02:54:13Z,2014,205000,3,1,1180,8240,1,4,7,1180,0,1967
12455,2024-12-12T02:54:13Z,2014,1068000,5,3,3990,9938,2,3,11,3990,0,2001
12976,2024-12-12T02:54:13Z,2014,469950,5,2,1220,4200,1,4,6,1090,130,1921
14767,2024-12-12T02:54:13Z,2014,450000,2,1,1200,4000,1,3,7,1070,130,1940
16115,2024-12-12T02:54:13Z,2014,616950,3,3,2490,2722,2,3,8,2020,470,1999
11848,2024-12-12T02:54:13Z,2014,746000,3,2,2370,9619,1,4,8,1650,720,1973
16705,2024-12-12T02:54:13Z,2015,763000,4,1,1850,4388,2,5,8,1850,0,1941
9202,2024-12-12T02:54:13Z,2014,625000,5,1,3240,5324,2,3,9,3240,0,2007
4797,2024-12-12T02:54:13Z,2014,369950,3,1,1110,7603,1,3,7,1110,0,1967
7667,2024-12-12T02:54:13Z,2014,220000,3,1,1600,10548,1,4,7,1600,0,1962
16302,2024-12-12T02:54:13Z,2014,3710000,4,3,5550,28078,2,4,12,3350,2200,2000
1380,2024-12-12T02:54:13Z,2014,505000,3,2,1860,8060,2,4,8,1860,0,1987
13432,2024-12-12T02:54:13Z,2015,294000,3,2,1700,9600,2,3,7,1700,0,1984
3815,2024-12-12T02:54:13Z,2014,525000,4,2,2500,10330,1,4,8,1380,1120,1978
13847,2024-12-12T02:54:13Z,2014,525000,4,1,2540,7200,1,4,7,1270,1270,1947
19361,2024-12-12T02:54:13Z,2014,450000,3,1,1350,7200,1,5,7,1350,0,1954
15723,2024-12-12T02:54:13Z,2014,565000,4,2,2330,7936,2,3,9,2330,0,1987
21566,2024-12-12T02:54:13Z,2015,710200,4,3,1670,2642,2,3,8,1350,320,2008
15259,2024-12-12T02:54:13Z,2014,442500,4,2,1840,7575,1,4,7,1390,450,1973
16934,2024-12-12T02:54:13Z,2015,550000,3,2,1850,37264,2,3,8,1850,0,1981
11193,2024-12-12T02:54:13Z,2014,260000,3,2,1420,14850,1,4,7,1020,400,1963
12184,2024-12-12T02:54:13Z,2014,429000,3,2,2420,49928,2,3,8,1860,560,1985
7806,2024-12-12T02:54:13Z,2014,222000,3,1,1370,8280,1,4,7,1370,0,1980
21045,2024-12-12T02:54:13Z,2014,518380,4,2,2810,4500,2,3,9,2810,0,2014
4338,2024-12-12T02:54:13Z,2014,380000,3,2,1600,39848,1,4,8,1600,0,1958
3257,2024-12-12T02:54:13Z,2014,1100000,4,3,2930,3200,1,5,9,2130,800,1925
12413,2024-12-12T02:54:13Z,2014,661254,4,4,2290,6250,1,5,7,1690,600,1940
7689,2024-12-12T02:54:13Z,2014,258000,3,1,1490,7435,1,3,7,1120,370,1969
3002,2024-12-12T02:54:13Z,2014,669500,4,2,2500,4046,1,4,7,1520,980,1940
8546,2024-12-12T02:54:13Z,2014,450000,9,7,4050,6504,2,3,7,4050,0,1996
4165,2024-12-12T02:54:13Z,2014,523000,4,2,3180,20870,2,3,8,2120,1060,1967
17146,2024-12-12T02:54:13Z,2015,590000,3,2,1860,3600,1,3,7,1110,750,1915
14521,2024-12-12T02:54:13Z,2014,345000,3,2,1540,3237,2,3,7,1540,0,1999
13175,2024-12-12T02:54:13Z,2014,670000,3,1,1710,6195,1,3,7,1410,300,1946
2249,2024-12-12T02:54:13Z,2015,280005,3,1,1130,7200,1,3,7,1130,0,1954
9990,2024-12-12T02:54:13Z,2014,530000,3,1,1680,7770,1,4,7,1680,0,1967
7348,2024-12-12T02:54:13Z,2014,554000,2,2,1670,4996,1,3,8,1670,0,2004
1056,2024-12-12T02:54:13Z,2015,379000,3,1,1140,10320,1,4,7,1140,0,1963
19294,2024-12-12T02:54:13Z,2015,190000,3,1,1280,5100,1,3,7,880,400,1961
4591,2024-12-12T02:54:13Z,2015,539000,4,2,2340,19850,2,3,9,2340,0,1993
11020,2024-12-12T02:54:13Z,2015,375000,4,2,1890,5240,1,3,7,980,910,1981
